Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-09-01,ONGC,EQ,81.95,82.75,82.8,78.0,79.6,79.35,79.25,38005572,301183897290000.0,122829.0,9963296.0,0.2622
2020-09-02,ONGC,EQ,79.35,81.15,81.75,79.5,80.55,80.3,80.38,31155170,250437257550000.0,109285.0,4776131.0,0.1533
2020-09-03,ONGC,EQ,80.3,80.5,81.3,78.8,79.15,79.05,79.62,19976183,159057148645000.0,76159.0,6856348.0,0.3432
2020-09-04,ONGC,EQ,79.05,78.55,79.1,77.35,78.15,77.9,78.32,12855872,100690568515000.0,58113.0,3851124.0,0.29960000000000003
2020-09-07,ONGC,EQ,77.9,78.2,78.35,75.95,76.6,76.45,76.74,16574103,127189012145000.0,72766.0,5595567.0,0.3376
2020-09-08,ONGC,EQ,76.45,76.55,76.65,74.0,74.2,74.45,75.33,17905760,134890872575000.0,110956.0,7760688.0,0.43340000000000006
2020-09-09,ONGC,EQ,74.45,73.95,73.95,70.9,72.85,72.7,71.87,28166431,202431069580000.0,116011.0,8750296.0,0.31070000000000003
2020-09-10,ONGC,EQ,72.7,73.5,74.4,72.65,73.75,73.65,73.56,18646453,137166724540000.02,90993.0,5345740.0,0.2867
2020-09-11,ONGC,EQ,73.65,73.45,73.7,72.6,73.55,73.3,73.14,11511957,84192865275000.0,64975.0,2817617.0,0.24480000000000002
2020-09-14,ONGC,EQ,73.3,73.85,74.75,73.25,73.55,73.65,74.02,11990117,88754651290000.0,71781.0,2591340.0,0.2161
2020-09-15,ONGC,EQ,73.65,73.75,74.35,73.25,73.7,73.8,73.74,8883209,65504415079999.99,53899.0,2509035.0,0.2824
2020-09-16,ONGC,EQ,73.8,74.25,74.45,72.55,73.15,73.05,73.2,10285753,75286910740000.0,56882.0,3422777.0,0.33280000000000004
2020-09-17,ONGC,EQ,73.05,73.05,74.3,72.85,73.2,73.15,73.56,16070908,118225211190000.02,71694.0,2795768.0,0.174
2020-09-18,ONGC,EQ,73.15,73.8,74.8,72.95,74.25,74.3,73.97,25692290,190035374755000.0,56005.0,12490749.0,0.48619999999999997
2020-09-21,ONGC,EQ,74.3,74.0,74.1,70.9,71.0,71.15,72.52,13686791,99256766415000.0,57902.0,4100349.0,0.29960000000000003
2020-09-22,ONGC,EQ,71.15,71.0,71.3,68.75,69.65,69.5,69.49,18043170,125390033834999.98,75671.0,4475501.0,0.24800000000000003
2020-09-23,ONGC,EQ,69.5,69.7,70.15,67.4,67.9,67.65,68.19,17014241,116021562255000.0,60563.0,6360439.0,0.3738
2020-09-24,ONGC,EQ,67.65,66.05,67.35,65.5,65.95,66.65,66.56,32950980,219328037994999.97,82131.0,15952888.0,0.4841
2020-09-25,ONGC,EQ,66.65,68.0,69.25,66.15,68.8,68.9,67.33,20235948,136252845250000.0,105457.0,4789888.0,0.23670000000000002
2020-09-28,ONGC,EQ,68.9,69.45,73.7,69.25,72.1,71.85,72.42,28336618,205219208620000.0,107518.0,4084790.0,0.1442
2020-09-29,ONGC,EQ,71.85,72.5,72.7,68.9,69.35,69.15,69.86,20798564,145303606700000.0,68908.0,6802272.0,0.3271
2020-09-30,ONGC,EQ,69.15,69.4,70.45,67.6,69.1,69.25,69.06,20069463,138595571480000.0,65039.0,4086112.0,0.2036
2020-10-01,ONGC,EQ,69.25,67.5,69.4,66.65,68.9,69.15,68.14,20869336,142199596240000.0,107625.0,2531936.0,0.1213
2020-10-05,ONGC,EQ,69.15,69.0,69.7,68.4,69.15,69.2,69.07,12608190,87079442670000.0,42146.0,3493762.0,0.2771
2020-10-06,ONGC,EQ,69.2,70.0,70.2,69.0,69.3,69.35,69.47,10028722,69667443950000.0,84475.0,2186815.0,0.2181
2020-10-07,ONGC,EQ,69.35,69.3,73.35,69.1,70.75,70.5,71.28,50074521,356930545190000.0,144756.0,8930638.0,0.1783
2020-10-08,ONGC,EQ,70.5,70.9,71.0,68.25,68.55,68.45,69.05,21348290,147404891160000.0,68802.0,7611439.0,0.3565
2020-10-09,ONGC,EQ,68.45,69.0,70.6,68.25,69.9,70.3,69.64,25747434,179313844590000.0,119055.0,7330659.0,0.2847
2020-10-12,ONGC,EQ,70.3,70.3,70.6,68.8,69.2,69.15,69.54,10564969,73463949820000.0,34444.0,2960257.0,0.2802
2020-10-13,ONGC,EQ,69.15,69.1,69.75,68.8,69.25,69.1,69.3,9070869,62858085654999.99,41978.0,2349477.0,0.259
2020-10-14,ONGC,EQ,69.1,68.5,68.8,66.65,66.95,67.0,67.13,24828155,166679624965000.0,185698.0,10702792.0,0.4311
2020-10-15,ONGC,EQ,67.0,67.0,68.5,65.7,66.0,66.05,67.09,17334497,116301513500000.0,64080.0,5872411.0,0.33880000000000005
2020-10-16,ONGC,EQ,66.05,66.65,67.55,66.0,67.5,67.25,66.57,18591533,123768478430000.0,147142.0,6265778.0,0.337
2020-10-19,ONGC,EQ,67.25,67.35,70.45,67.35,69.5,69.3,69.58,25987839,180813736230000.0,79285.0,7097744.0,0.2731
2020-10-20,ONGC,EQ,69.3,69.5,69.75,67.25,67.5,67.4,67.78,18530440,125603356834999.98,66905.0,6506773.0,0.3511
2020-10-21,ONGC,EQ,67.4,68.0,68.6,67.0,68.05,67.8,67.86,19590729,132935359684999.98,49883.0,6421079.0,0.32780000000000004
2020-10-22,ONGC,EQ,67.8,67.4,69.1,67.3,68.9,68.85,68.7,26356513,181064672815000.0,52818.0,12271754.0,0.4656
2020-10-23,ONGC,EQ,68.85,69.2,69.6,68.6,69.0,69.0,69.0,13180165,90938888935000.0,39211.0,4753020.0,0.36060000000000003
2020-10-26,ONGC,EQ,69.0,69.5,69.5,67.65,68.15,68.2,68.55,14225064,97511813330000.0,57269.0,4226785.0,0.29710000000000003
2020-10-27,ONGC,EQ,68.2,68.1,68.45,66.5,66.95,66.85,67.01,17088935,114515011005000.0,53573.0,5779751.0,0.3382
2020-10-28,ONGC,EQ,66.85,67.25,67.4,66.1,66.5,66.35,66.64,15025734,100134608500000.0,52391.0,5204697.0,0.3464
2020-10-29,ONGC,EQ,66.35,66.05,66.35,64.1,64.5,64.4,64.57,29901827,193062189320000.0,99327.0,10674747.0,0.35700000000000004
2020-10-30,ONGC,EQ,64.4,65.0,65.9,64.2,64.8,64.9,64.9,25857851,167813437680000.0,61597.0,8225131.0,0.3181
2020-11-02,ONGC,EQ,64.9,65.4,66.05,64.2,65.65,65.7,65.17,12847852,83726854535000.0,39730.0,3414475.0,0.2658
2020-11-03,ONGC,EQ,65.7,66.0,66.75,65.7,66.25,66.3,66.21,10809489,71572748225000.0,36491.0,3317358.0,0.3069
2020-11-04,ONGC,EQ,66.3,66.3,66.9,65.6,66.5,66.45,66.37,12479581,82820803335000.0,38603.0,4554979.0,0.365
2020-11-05,ONGC,EQ,66.45,66.9,68.1,66.2,67.55,67.6,67.18,17947631,120564072759999.98,55798.0,5925489.0,0.33020000000000005
2020-11-06,ONGC,EQ,67.6,67.7,68.2,67.2,67.95,68.0,67.8,10496588,71161942310000.0,37847.0,4025579.0,0.3835
2020-11-09,ONGC,EQ,68.0,68.65,68.65,67.8,68.4,68.45,68.29,8473527,57863437054999.99,38720.0,2640763.0,0.3116
2020-11-10,ONGC,EQ,68.45,69.05,71.0,68.5,70.8,70.75,69.79,33795453,235866281480000.03,93097.0,13830598.0,0.4092
2020-11-11,ONGC,EQ,70.75,71.45,72.7,70.55,72.65,72.35,71.74,23531793,168819696250000.0,79338.0,7995706.0,0.3398
2020-11-12,ONGC,EQ,72.35,72.5,72.9,70.75,71.7,71.55,71.45,16446681,117505558059999.98,54043.0,4965318.0,0.3019
2020-11-13,ONGC,EQ,71.55,71.2,72.5,70.05,71.95,72.15,71.3,16264536,115965377840000.02,43312.0,4655797.0,0.2863
2020-11-14,ONGC,EQ,72.15,74.0,74.0,72.5,72.6,72.65,72.81,5387569,39227261715000.0,25663.0,2424661.0,0.45
2020-11-17,ONGC,EQ,72.65,72.7,73.3,71.0,71.25,71.3,71.84,18852045,135434580390000.02,60553.0,6526962.0,0.3462
2020-11-18,ONGC,EQ,71.3,71.65,72.1,70.9,72.05,71.95,71.59,14032869,100460656520000.0,43922.0,4162095.0,0.29660000000000003
2020-11-19,ONGC,EQ,71.95,71.5,74.2,71.45,72.2,72.15,72.88,27903903,203367239555000.0,80369.0,8379137.0,0.3003
2020-11-20,ONGC,EQ,72.15,72.45,72.7,70.7,71.65,71.65,71.48,14790440,105724315730000.0,46447.0,4504485.0,0.30460000000000004
2020-11-23,ONGC,EQ,71.65,72.0,77.8,71.8,76.4,76.5,75.04,44111534,331022683250000.0,131135.0,11799784.0,0.2675
2020-11-24,ONGC,EQ,76.5,76.75,78.05,75.4,76.2,76.1,76.61,31379070,240397059790000.0,86768.0,8597362.0,0.27399999999999997
2020-11-25,ONGC,EQ,76.1,77.2,81.8,77.15,80.6,80.8,79.9,87040163,695439452155000.0,259355.0,24789239.0,0.2848
2020-11-26,ONGC,EQ,80.8,81.15,81.5,79.45,80.3,80.2,80.36,30469713,244849000285000.0,90156.0,8918233.0,0.2927
2020-11-27,ONGC,EQ,80.2,80.8,81.15,78.0,78.45,78.5,79.33,44245938,351002935780000.0,111143.0,21061590.0,0.47600000000000003
2020-12-01,ONGC,EQ,78.5,78.5,82.0,77.05,81.4,81.55,80.24,42923229,344423508865000.0,123154.0,13460918.0,0.3136
2020-12-02,ONGC,EQ,81.55,81.5,85.05,80.95,84.65,84.85,83.55,52652362,439895909435000.06,145212.0,15432089.0,0.29309999999999997
2020-12-03,ONGC,EQ,84.85,85.4,89.0,85.0,88.4,88.7,87.17,53618786,467418107600000.0,161400.0,18395284.0,0.3431
2020-12-04,ONGC,EQ,88.7,89.75,91.0,87.25,89.75,89.85,89.4,44126894,394504086270000.0,127713.0,12361210.0,0.2801
2020-12-07,ONGC,EQ,89.85,91.15,94.0,90.75,92.6,91.55,92.05,46638129,429286134695000.0,141344.0,12682350.0,0.27190000000000003
2020-12-08,ONGC,EQ,91.55,93.0,93.45,90.05,90.6,90.75,91.64,34326971,314576017475000.0,111500.0,8192970.0,0.23870000000000002
2020-12-09,ONGC,EQ,90.75,91.5,92.85,90.9,91.15,91.2,91.87,25763702,236694166719999.97,100483.0,7004923.0,0.27190000000000003
2020-12-10,ONGC,EQ,91.2,91.0,92.2,88.7,91.55,91.65,90.89,25329334,230208074869999.97,83028.0,7085021.0,0.2797
2020-12-11,ONGC,EQ,91.65,92.6,104.4,92.6,96.65,96.8,98.37,146821189,1444323866040000.0,364976.0,22009296.0,0.1499
2020-12-14,ONGC,EQ,96.8,98.25,102.55,97.45,102.55,101.5,100.07,75021883,750762294410000.0,235590.0,20778259.0,0.277
2020-12-15,ONGC,EQ,101.5,102.5,102.5,99.2,100.4,100.45,100.24,33553433,336348479290000.0,110126.0,5778566.0,0.1722
2020-12-16,ONGC,EQ,100.45,101.9,103.6,100.65,103.05,102.9,102.44,34618175,354617705990000.0,123046.0,8799050.0,0.25420000000000004
2020-12-17,ONGC,EQ,102.9,105.1,105.6,100.7,101.45,101.5,102.93,41881430,431071338564999.94,130869.0,8894215.0,0.21239999999999998
2020-12-18,ONGC,EQ,101.5,101.5,102.3,98.15,99.5,99.0,99.26,36480527,362101734185000.0,156929.0,10864887.0,0.2978
2020-12-21,ONGC,EQ,99.0,98.9,98.95,88.95,89.7,89.85,92.9,58724337,545549588110000.06,211031.0,15043073.0,0.25620000000000004
2020-12-22,ONGC,EQ,89.85,89.05,92.3,86.6,90.65,90.55,89.14,58602960,522374541575000.0,163541.0,13153701.0,0.2245
2020-12-23,ONGC,EQ,90.55,90.5,91.3,88.3,91.2,90.8,89.79,29216106,262334926300000.0,96895.0,5929351.0,0.2029
2020-12-24,ONGC,EQ,90.8,92.5,95.5,92.15,92.95,93.15,94.26,46351620,436915151055000.0,164672.0,8291050.0,0.1789
2020-12-28,ONGC,EQ,93.15,94.0,95.15,93.3,93.95,93.8,93.96,17759262,166870415815000.0,77798.0,4751675.0,0.2676
2020-12-29,ONGC,EQ,93.8,94.2,94.65,92.0,93.25,93.15,93.18,17678810,164728716605000.0,74157.0,4298157.0,0.24309999999999998
2020-12-30,ONGC,EQ,93.15,93.5,94.5,92.75,93.3,93.25,93.42,15960705,149110282700000.0,57160.0,3320942.0,0.20809999999999998
2020-12-31,ONGC,EQ,93.25,93.3,95.55,92.55,93.1,93.05,93.58,43701316,408967260700000.0,105288.0,13791868.0,0.3156
2021-01-01,ONGC,EQ,93.05,93.75,94.45,93.0,93.35,93.2,93.39,15130377,141300297710000.0,67116.0,4668969.0,0.3086
2021-01-04,ONGC,EQ,93.2,94.05,97.3,93.7,97.0,96.95,95.89,39545073,379185185560000.0,138473.0,10572437.0,0.26739999999999997
2021-01-05,ONGC,EQ,96.95,96.5,96.5,94.35,95.05,94.95,94.92,26998014,256275317655000.03,87153.0,8182949.0,0.3031
2021-01-06,ONGC,EQ,94.95,98.9,99.3,96.25,96.95,96.95,97.84,50306161,492198659335000.06,150227.0,10764561.0,0.214
2021-01-07,ONGC,EQ,96.95,98.0,99.05,97.1,98.0,97.9,98.1,25285200,248042226325000.0,80331.0,8059823.0,0.3188
2021-01-08,ONGC,EQ,97.9,98.95,101.3,98.55,100.45,100.65,99.77,36022114,359408443090000.0,94894.0,16328774.0,0.4533
2021-01-11,ONGC,EQ,100.65,101.5,102.9,98.05,102.4,102.55,101.21,36301647,367420873920000.0,116192.0,12539376.0,0.3454
2021-01-12,ONGC,EQ,102.55,102.0,104.5,100.75,103.45,103.45,103.36,28353142,293049710335000.0,98468.0,8556438.0,0.3018
2021-01-13,ONGC,EQ,103.45,104.95,107.9,104.1,105.5,105.25,106.34,42401579,450910165625000.0,139396.0,9519775.0,0.2245
2021-01-14,ONGC,EQ,105.25,107.0,107.45,104.2,105.1,105.05,105.51,24455634,258023210155000.03,107246.0,6966082.0,0.2848
2021-01-15,ONGC,EQ,105.05,105.25,106.1,100.65,101.8,101.4,103.08,28185982,290543257935000.0,115300.0,8251082.0,0.2927
2021-01-18,ONGC,EQ,101.4,101.4,101.85,96.05,96.4,96.65,97.69,33623461,328469240265000.0,125844.0,9945497.0,0.2958
2021-01-19,ONGC,EQ,96.65,97.75,99.0,97.5,98.35,98.1,98.18,26085121,256113998155000.03,80794.0,10331990.0,0.3961
2021-01-20,ONGC,EQ,98.1,99.0,99.8,97.85,98.5,98.85,98.72,18486566,182491334375000.0,69775.0,5114986.0,0.2767
2021-01-21,ONGC,EQ,98.85,99.05,100.2,93.9,95.55,94.7,97.02,26939349,261373707410000.0,111539.0,10693803.0,0.397
